NAME,OVR,POT
Yanick van Osch,67,74
Lazaros Rota,65,72
Martin Angha,65,67
Roel Janssen,66,66
George Cox,68,75
Lisandro Semedo,70,73
Tesfaldet Tekie,67,73
Ben Rienstra,69,69
Mats Seuntjens,70,70
Zian Flemming,68,75
Sebastian Polter,70,70
Samuel MoutoussamyL,69,74
Leroy George,67,67
Mickaël TirpanL,71,72
Dario Van den BuijsL,66,71
Piet Velthuizen,65,65
Emil Hansson,69,76
Dimitrios Emmanouilidis,64,75
Clint Essers,63,68
Thibaud Verlinden,63,75
Mike van Beijnen,62,67
Grégoire Amiot,62,64
Nassim El Ablak,58,68
Arian Kastrati,59,72
Joshua Wehking,57,70
Tom Hendriks,55,71
