NAME,OVR,POT
Samik Mitra,50,62
Ajith Kumar,54,56
Fallou Diagne,67,67
Gurmukh Singh,53,60
Aakash Sangwan,54,55
Anirudh Thapa,62,67
Julius Düker,64,65
Ninthoi Meetei,54,65
Vincy Barretto,54,63
Abdenasser El Khayati,68,68
Petar Slišković,65,65
Rahim Ali,56,64
Edwin Sydney Vanspaul,55,55
Jiteshwor Singh,54,64
Vafa Hakhamaneshi,61,61
Debjit Majumder,55,55
Kwame Karikari,64,64
Prasanth Karuthadathkuni,54,56
Narayan Das,55,55
Romario Jesuraj,55,56
Mohammed Sajid Dhot,51,56
Sajal Bag,49,62
Devansh Dabas,49,58
Givson SinghL,49,62
Monotosh Chakladar,51,56
Sourav Das,54,57
Mohammed Rafique,56,56
Bikash Yumnam,53,67
