NAME,OVR,POT
Daniel Heuer Fernandes,74,78
Patrick Herrmann,66,66
Marcel FrankeL,71,75
Immanuel Höhn,68,69
Fabian Holland,70,70
Yannick Stark,69,70
Victor Pálsson,69,69
Marcel Heller,72,72
Marvin Mehlem,70,81
Tobias Kempe,70,70
Serdar Dursun,70,71
Christoph MoritzL,71,71
Slobodan Medojević,71,71
Mathias Wittek,68,68
Sandro Sirigu,67,67
Max Grün,67,67
Felix Platte,70,77
Sören Bertram,68,68
Leon Müller,57,72
Sebastian Hertner,66,66
Wilson Kamavuaka,67,67
Cameron Royo,51,66
Tim RiederL,65,68
Luca Gelzleichter,55,69
Rouven Sattelmaier,62,62
Florian Stritzel,62,66
Ihor Berezovskyi,64,65
Selim Gündüz,65,67
Josip Galić,55,69
Johannes Wurtz,69,70
