NAME,OVR,POT
Federico Crivelli,66,66
Alexis ZárateL,64,72
Ignacio Boggino,63,63
Gastón Bojanich,63,63
Patricio Romero,61,68
Matías Sánchez,66,66
Leonardo Di Lorenzo,57,57
Martín Pérez GuedesL,69,73
Gabriel Esparza,65,70
Cristian Tarragona,61,65
Marcos Figueroa,63,65
Ariel Cólzera,61,61
Fernando Brandán,64,66
Adrián Arregui,60,65
Gastón Aguirre,66,66
Leandro De Bórtoli,56,56
Gonzalo Ríos,62,67
Cristián Canuhé,64,64
Rubén Ramírez,68,68
Rodrigo García,50,56
Christian Chimino,66,66
Abel Peralta,59,60
Leandro SapettiL,57,58
Nahuel Peralta,56,62
Gonzalo Escobar,55,64
Rodrigo Cordoba,54,63
Ariel Rojas,49,57
Pablo Vílchez,57,57
Cristian Paz,52,60
Gastón Rodas,52,60
