NAME,OVR,POT
Alexandre OllieroL,66,71
Erwin Koffi,64,67
Xavier Kouassi,67,67
Antoine Batisse,65,69
Scotty SadzouteL,65,73
Romain Armand,67,67
Steeve Beusnard,64,64
Quentin Daubin,62,66
ItaitingaL,65,76
Mayron GeorgeL,67,68
Victor Lobry,66,70
Ebenezer Assifuah,67,67
Cheikh SabalyL,67,78
Abdourahmane Ndiaye,60,66
Younn ZaharyL,64,71
Benjamin Bertrand,63,64
Romain Bayard,65,65
Idrissa Ba,64,64
Souleymane Diarra,69,72
Anthony Scaramozzino,66,66
Mamadou Diatta,59,69
Louis Bury,62,67
Mahamadou DembéléL,58,69
Paul Méliande,59,73
Patrick Trindade,56,67
Thierno Thioub,60,68
Mor Talla Nguer,60,67
Corentin Chaminade,56,63
