NAME,OVR,POT
Sebastián López,64,64
Walmer Pacheco,59,69
Alonso Acosta,61,64
Leonardo Escorcia,49,63
Nelino Tapia,65,70
José Amaya,58,58
Pablo Rojas,53,56
James Sanchez,63,67
Daniel Machacon,64,64
Jorge Ramos,64,71
Yuberney Franco,58,58
Óscar Martínez,56,56
Víctor Cortés,62,62
Christian Mejía,62,67
César Fawcett,66,66
Carlos Chávez,56,56
Omar Guerra,59,59
Alexis Pérez,65,72
Jafeb Bonilla,47,62
Juan Carlos Escobar,64,64
Ray Vanegas,60,65
Joel Salas,52,56
Camilo MancillaL,55,61
José Luis García,57,60
Joan Castro,51,67
Juan Berdún,52,55
Raul Murillo,50,61
Alberto Pardo,54,64
