NAME,OVR,POT
Maximilian Reule,65,69
Sebastian Bösel,64,68
Julian Leist,67,67
Kai Gehring,64,64
Dan-Patrick Poggenberg,62,62
Marco Hingerl,61,68
Nicolas Jüllich,62,62
Ken Gipson,61,67
Panagiotis Vlachodimos,67,67
Matthias Morys,66,66
Timo Röttger,63,63
Orrin McKinze Gaines,62,69
Kamer Krasniqi,60,66
Onur Ünlüçifçi,57,65
Jonas Behounek,62,70
Constantin FrommannL,60,70
Eric HottmannL,60,74
Dennis Slamar,63,67
Jamil Dem,63,65
Kai Brünker,63,65
Korbinian Burger,63,68
Joel Gerezgiher,61,67
Michael Vitzthum,62,64
Dominik Martinović,60,67
Charmaine Häusl,59,64
Niklas Sommer,59,66
Marin ŠverkoL,59,69
Jonas Meiser,56,65
