NAME,OVR,POT
Fawaz Al Qarni,65,70
Rashed Al Rahab,57,57
Basem Al Muntasheri,60,64
Hamad Al Montashari,64,64
Mohammed Qasim,64,70
Ahmad Assiri,66,74
Mohamed Abusabaan,66,73
Fahad Al Muwallad,69,75
Mohammed Al Amri,55,65
Leandro Bonfim,68,68
Mokhtar Fallatah,70,74
Abdulaziz Takrouni,50,54
Hattan Bahebri,59,66
Talal Al Absi,51,58
Turki Al Khodair,51,56
Jamal Bajandouh,58,65
Abdulrahman Al Ghamdi,59,68
Ahmed Al Fraidi,66,68
Ammar Al Dohim,50,60
Abdulfattah Assiri,62,66
Hani Al Nahed,53,59
Sami Abdulghani,54,56
Mansour Sharahili,58,66
Salman Al Sibyani,57,64
Mohammed Al Saiari,46,52
Mabrouk Zaid,61,61
Maan Khudari,60,70
Jobson,70,75
