NAME,OVR,POT
Thomas Myhre,66,68
Bobbie Friberg Da Cruz,58,68
Edier Frejd,58,66
Henry Joseph Shindika,53,72
Yngvar Håkonsen,55,60
Ørjan Berg Hansen,53,64
Carl-Erik Torp,60,68
Adem Güven,60,66
Olav Tuelo Johannesen,62,68
Mame Cheikh Niang,60,68
Kjell Rune Sellin,60,74
Tobias Holmen Johansen,56,66
Kai Olav Ryen,55,63
Kai Risholt,54,65
Magne Sturød,56,61
Martin Linnes,54,67
Kim Kristian Holmen,54,65
Lars Gerson,54,68
Conny Månsson,53,56
Jonathan Dixon,44,55
Enver Mehmeti Sjøli,50,66
Joakim Ruud Lia,43,64
Olav Baggerud Dalen,49,64
Patrick Hansen,52,61
Eirik Øyen Våg,49,55
Gard Ragnar Killingberg,48,60
Mats Diego Skårdal,51,60
Ferdaws Hewad,51,61
