NAME,OVR,POT
José Sá,80,81
Nélson Semedo,78,78
Nathan Collins,76,83
Max Kilman,76,80
Hugo Bueno,66,81
Rúben Neves,83,86
João Moutinho,79,79
Matheus Nunes,79,86
Hwang Hee Chan,77,77
Diego Costa,75,75
Daniel Podence,77,77
Mario Lemina,76,76
Joe Hodge,60,76
Craig Dawson,78,78
Rayan Aït Nouri,76,84
Daniel Bentley,72,74
Raúl Jiménez,79,79
Adama Traoré,77,77
Pablo Sarabia,80,80
Matheus CunhaL,80,85
João Gomes,76,85
Jonny,76,76
Dexter Lembikisa,58,75
Toti Gomes,71,78
Chiquinho,69,77
Boubacar TraoréL,66,79
Lewis Richards,57,68
Pedro Neto,78,83
Christian Marques,60,75
Saša Kalajdžić,77,80
Nathan Fraser,56,78
Luke Matheson,59,71
Harvey Griffiths,55,73
