NAME,OVR,POT
Sergey Ryzhikov,81,84
Oleg Kuzmin,71,76
Alexandr Orekhov,71,75
César Navas,76,80
Cristian Ansaldi,79,86
Macbeth Sibaya,73,76
Alexandr Ryazantsev,74,81
Alan Kasaev,76,83
Christian Noboa,76,81
Alexey Medvedev,73,75
Obafemi Martins,80,85
Giedrius Arlauskis,72,78
Petr Bystrov,69,72
Evgeniy Balyaykin,70,77
Lasha Salukvadze,72,74
Gökdeniz Karadeniz,77,81
Sergey Kornilenko,76,82
Carlos Eduardo,79,86
Rafał Murawski,70,74
Vitaliy Kaleshin,70,74
Alexandru Antoniuc,60,70
Andrey Gorbanets,69,75
Bibras Natkho,65,71
Fatih Tekke,76,79
Salvatore Bocchetti,77,82
Dato Kvirkvelia,68,72
Ilie Pavel Cebanu,62,71
Valerio Brandi,60,71
Mikhail Badyautdinov,60,68
Roman Sharonov,74,76
