NAME,OVR,POT
José Cuadrado,69,69
Daniel Muñoz,74,82
Geisson Perea,71,73
Diego Braghieri,73,73
Christian Mafla,67,68
Baldomero Perlaza,71,74
Sebastián Gómez,67,77
Yerson Candelo,73,73
Jarlan Barrera,75,82
Vladimir Hernández,71,71
Jefferson DuqueL,68,68
Alberto Costa,71,71
Andrés Andrade,70,70
Gustavo Torres,64,73
Helibelton Palacios,71,74
Aldair QuintanaL,61,66
Fabián González,62,63
Brayan Rovira,68,79
Juan David Cabal,61,79
Cristian Blanco,57,71
Brayan Córdoba,54,70
Jhohann Yabur,52,65
Estéfano ArangoL,68,69
Déinner Quiñónes,68,74
Duvan Uribe,52,63
Yílmar Velásquez,56,73
Yair Mena,58,75
