NAME,OVR,POT
Valentin CojocaruL,66,71
Andraž Struna,64,64
Alexandru PașcanuL,67,82
Cosmin Achim,58,63
Milan Kocić,62,62
Nicolás Gorobsov,65,65
De Lucas,64,64
Mihai Căpățînă,65,71
Ion Gheorghe,67,82
Eric,71,71
Marko Simonovski,65,65
Alexandru MățanL,67,82
Moussa SanohL,66,72
Claudiu Belu-Iordache,65,65
Igor Armaș,64,64
Victor Rîmniceanu,63,63
Cătălin Țîră,67,71
Alexandru Tudorie,65,70
Bozhidar Mitrev,63,63
Alexandru Vlad,66,66
Aïssa Laïdouni,64,71
Daniel Benzar,61,73
Vlad Morar,62,65
Cristian Costin,60,69
Claudiu Borțoneanu,56,69
Ionuț Balaur,64,64
Ricardinho,64,67
