NAME,OVR,POT
Juan Carlos,68,68
Unai Medina,70,70
Pichu Atienza,70,71
Carlos Gutiérrez,70,71
Marc Mateu,70,70
Escassi,72,72
Higinio,67,71
Pape Maly Diamanka,74,74
Gus Ledes,71,74
Fran VillalbaL,69,79
David RodríguezL,69,69
Derik,67,71
Yaw Yeboah,67,75
Nacho,67,68
Cristian GaneaL,70,71
Campos,61,65
Guillermo,71,74
Alain Oyarzun,69,72
Borja Viguera,67,67
Kako SanzL,64,66
Ripa,69,69
Etxeberría,68,74
Luis Valcarce,68,71
Dani Nieto,67,67
Moha,60,76
Jara,60,74
Raúl Vallejo,61,65
Taliby,57,64
Marcos Isla,61,70
