NAME,OVR,POT
Svend Brodersen,64,69
Gabriel,68,71
Hideto Takahashi,63,63
Katsuya Iwatake,61,64
Takuya Matsuura,64,64
Reo Huws,63,73
Kohei Tezuka,66,70
Eijiro Takeda,64,64
Felipe VizeuL,69,73
Ryo Germain,62,63
Saulo Mineiro,63,67
Kléber,67,67
Kazuma Watanabe,64,64
Jang Yun Ho Takagi,61,67
Masahiko Inoha,64,64
Gargiulo Rokutan,63,63
Shunsuke Nakamura,63,63
Daiki Nakashio,60,65
Vilhjálmsson Hakamata,64,68
Kosuke Saito,64,67
Tomoki Kondo,55,65
Issei Ouchi,58,67
Akinori Ichikawa,58,66
Kazuyoshi Miura,56,56
