NAME,OVR,POT
Axel Maraval,68,71
Demba Thiam,66,66
Ibrahim Cissé,65,70
Alioune Ba,65,65
Harouna Sy,65,70
Emeric Dudouit,66,66
Redouane Kerrouche,66,67
Ilan KebbalL,65,76
Guillaume Bosca,64,64
Cheick Diarra,66,66
Malik Tchokounté,63,63
Dimitri Boudaud,63,63
Leverton Pierre,62,69
Loïc Kouagba,64,67
Jérémy Huysman,62,62
Jérémy Vachoux,65,68
Billy Ketkeophomphone,67,67
Kévin Rocheteau,65,65
Thibault Vialla,64,67
Randi Goteni,62,67
Adon Gomis,64,64
Jorris Romil,63,64
Thomas Vannoye,58,66
Marc-Antoine Guillaume,56,61
Dorian Salhi,53,63
Ozkan Cetiner,58,69
David Kabamba,59,67
Jovanie Tchouatcha,59,62
Nicolas Bruneel,63,70
