NAME,OVR,POT
Sebastián Pérez,71,71
Daniel González,62,74
Tomás Asta-Buruaga,66,73
Alfonso Parot,69,69
Marcelino Nuñez,68,78
Felipe Gutiérrez,71,71
Luciano Aued,73,73
José Pedro Fuenzalida,74,74
Fernando Renaldo Justinho,75,75
Cristian Cuevas,68,68
Gonzalo Tapia,63,78
Juan Leiva,69,69
Ignacio Saavedra,68,75
Branco Ampuero,68,68
Tuncará Gomes Asad,70,70
Germán Lanaro,69,69
Fabián Orellana,73,73
Diego Valencia,70,81
Raimundo Rebolledo,67,71
Clemente Montes,64,78
Martín Ballesteros,58,73
Nehuén Paz,68,68
Cristóbal Finch,57,73
