NAME,OVR,POT
Mirko Pigliacelli,72,76
Ștefan Vlădoiu,64,72
Mihai Bălașa,70,74
Uroš Ćosić,69,71
Nicușor Bancu,70,71
Alexandru Mateiu,67,67
Dan Nistor,74,74
Alexandru Cicâldău,71,79
Andrei Ivan,69,75
Luis Nițu,59,74
Valentin Mihăilă,69,78
Kamer Qaka,67,71
Antoni Ivanov,66,70
Bogdan Vătăjelu,67,68
Stephane Acka,66,66
Laurențiu Popescu,62,69
Elvir Koljić,69,74
Cristi Bărbuț,68,71
Andrei Marinescu,61,61
Alexandru Mățel,67,67
Gustavo,64,64
Ștefan Baiaram,60,79
Vasile Constantin,63,72
Claude Dielna,67,67
Florin Gardoș,66,66
Mihai Roman,66,66
Alexandru Popescu,56,66
