NAME,OVR,POT
Toby Savin,63,71
Mitchell Clark,64,68
Ryan AstleyL,62,77
Seámus Conneely,63,63
Harvey Rodgers,63,65
Rosaire Longelo,57,64
Liam Coyle,64,70
Ethan Hamilton,65,71
Sean McConville,67,67
Tommy Leigh,64,71
Shaun Whalley,63,63
Mohammed Sangare,57,64
Dan Martin,54,62
Baba Fernandes,62,68
Harry Perritt,56,63
Lukas JensenL,60,70
Matt Lowe,59,61
Korede Adedoyin,58,66
Aaron PressleyL,60,73
Douglas TharmeL,60,69
Sebastian Quirk,59,68
Alhagi Touray,58,65
Jack Nolan,56,63
Nathan Butler-Oyedeji,58,72
Michael Nottingham,66,66
Joe Pritchard,64,65
David Morgan,61,61
Jay Rich-Baghuelou,61,69
