NAME,OVR,POT
Eder Patiño,65,66
Gerardo Venegas,67,68
Mauricio Romero,69,69
Salustiano Candia,69,69
Angel Sepúlveda,65,72
José Daniel Guerrero,64,71
Manuel Viniegra,66,69
Alejandro Vela,66,66
Narciso Mina,66,66
Roberto Gutiérrez,67,67
Michael Arroyo,72,75
Yosgart Gutiérrez,64,64
Héctor Miguel Morales,66,66
Martín Galmarini,68,68
Guillermo Madrigal,65,72
Jonathan Bornstein,62,62
Gael Acosta,66,70
Paúl Uscanga,60,65
Arturo Muñoz,58,58
Sergio Pérez,66,69
Alonso Zamora,65,68
Eduardo Rodríguez,59,67
Alberto García,64,68
Carlos Calvo,62,68
Gerardo Ruíz,57,61
José Luis Calderón,57,68
Saúl Sandoval,54,57
Ricardo Jiménez,62,62
Omar Domínguez,59,64
Jorge Hernández,64,70
