NAME,OVR,POT
Julien FabriL,65,73
Ange Digbeu,64,69
Antoine Ponroy,64,64
Bruce Abdoulaye,66,66
Vital Nsimba,70,77
Jimmy Nirlo,67,67
Loïc Damour,65,68
Romain Del CastilloL,65,80
Jason Berthomier,69,70
Kévin Hoggas,68,73
Lakdar Boussaha,68,68
Guilaume Heinry,63,63
Thomas Gamiette,65,65
Sébastien Chéré,64,64
Florent Perradin,60,65
Sébastien Callamand,64,64
Julien Bègue,66,72
Quentin Martin,63,72
Clévid Dikamona,61,64
Aurélien Faivre,60,60
Yanis Merdji,63,70
Patrice Dimitriou,60,60
Mickaël Scannella,60,60
Wilfried Louisy-Daniel,62,62
Youssouf Ndiaye,59,67
