NAME,OVR,POT
Maksym Koval,66,68
Nawaf Boushal,61,75
Amaar Al Dohaim,62,65
Marwane Saadane,68,69
Tawfiq Bu Haymid,65,65
Mohammed Al Fehaid,63,63
Sofiane Bendebka,69,69
Christian Cueva,73,73
Mourad Batna,70,70
Mitchell te Vrede,68,68
Hillal Soudani,73,73
Mohammed Al Saeed,57,63
Hassan Al Habib,61,64
Mohammed Naji,59,62
Saleh Al Nashmi,55,60
Basil Al Bahrani,54,59
Ali Al Zaqan,65,65
Mohammed Majrashi,60,60
Majed Kanabah,60,61
Mohammed Al Dhaw,60,60
Fahad Al Harbi,58,64
Abdullah Al Yousif,57,64
Abdullah Al Beladi,54,55
Qasem Lajami,55,62
Abbas Al Hassan,51,74
Mohammad Al Burayh,53,57
Murthada Al Khadrawi,50,59
Ziyad Al Jari,51,66
