NAME,OVR,POT
Aly Keita,65,65
Samuel Mensiro,63,63
Noah Sonko Sundberg,66,70
Thomas Isherwood,62,68
Marco Weymans,61,69
Isak Ssewankambo,64,71
Charlie Colkett,65,72
Felix Hörberg,64,74
Simon Kroon,65,66
Rewan Amin,64,69
Jordan Attah Kadiri,60,70
Ludvig Fritzson,61,67
Blair Turgott,62,65
Jerell Sellars,62,67
Ronald Mukiibi,60,60
Sixten Mohlin,62,68
Francis Jno-Baptiste,59,74
Alex Purver,58,64
Andrew Mills,51,55
Kalpi Ouattara,55,64
Eirik Haugan,61,65
Frank Arhin,59,70
Robin Wikberg,50,62
Henrik Bellman,56,64
Nebiyou Perry,57,67
Isac Häggman,49,61
Pontus Kindberg,51,65
