NAME,OVR,POT
Akihiro Hayashi,66,66
Sei Muroya,62,70
Jang Hyeon Soo,68,71
Masato Morishige,73,73
Kosuke Ota,68,68
Kensuke Nagai,69,69
Kento Hashimoto,64,70
Yojiro Takahagi,69,69
Keigo Higashi,66,66
Peter UtakaL,72,72
Yoshito Okubo,71,71
Yohei Kajiyama,64,64
Yuichi Maruyama,65,65
Ryoya Ogawa,65,76
Kazunori Yoshimoto,65,66
Takuo Okubo,60,63
Ryoichi Maeda,67,67
Wataru Sasaki,56,66
Yota Akimoto,65,65
Masayuki Yamada,56,64
Takuji Yonemoto,65,66
Sotan Tanabe,57,57
Yuhei Tokunaga,62,62
Takahiro Yanagi,58,75
Tasuku Hiraoka,58,67
Naohiro Ishikawa,55,55
Yu In Soo,57,65
