NAME,OVR,POT
Pedro Trigueira,70,70
Aderlan,67,69
João Real,71,71
Ricardo Nascimento,70,70
Rafa,70,82
Fernando Alexandre,69,69
Leandro Silva,68,75
Nii Plange,69,70
Marinho,70,70
Pedro Nuno,65,74
Gonçalo Paciência,71,80
Rui Pedro,72,72
Nuno Piloto,66,66
Christopher Oualembo,67,67
Iago,66,70
Lee,68,68
Rabiola,69,70
Rafael Lopes,68,72
Ivanildo,70,70
Hugo Seco,66,66
William Gustavo,64,70
Emidio Rafael,68,68
Inters Gui,67,73
Selim Bouadla,64,64
Nwankwo Obiora,68,72
Richard Ofori,67,73
Hwang Mun Ki,61,71
Artur Taborda,60,67
Tripy Makonda,67,69
João Gomes,63,73
