NAME,OVR,POT
Alfredo Aguilar,72,72
Sergio Otálvaro,73,73
Luis Cáceres,64,67
Antolín Alcáraz,71,71
Iván Torres,68,68
Alejandro Silva,75,75
Hugo Quintana,63,73
Richard Ortiz,74,74
Ramón Sosa,61,71
Roque Santa Cruz,71,71
Jorge Recalde,69,69
Néstor Camacho,75,75
Derlis González,74,74
Adelio Zárate,56,64
Saúl Salcedo,69,76
Gastón Olveira,67,70
Gustavo Peralta,57,66
Jordán Santacruz,63,66
Mateo Gamarra,63,72
Marcos Gómez,55,70
Víctor Salazar,71,71
Edgardo Orzusa,63,63
Fernando Cardozo,66,75
Marino Arzamendia,62,69
Marcelo Estigarribia,73,73
Walter González,68,71
William Mendieta,69,69
Diego Duarte,63,79
Agustín Ale,66,71
