NAME,OVR,POT
Jo Coppens,63,65
Florian Brügmann,63,64
Dennis Slamar,64,71
Marius Grösch,63,68
Guillaume Cros,64,69
Jan Löhmannsröben,65,67
Rene Eckardt,66,66
Maximilian Wolfram,61,73
Manfred Starke,65,66
Julian Günther-SchmidtL,62,69
Timmy Thiele,65,67
Kevin Pannewitz,64,69
Sören Eismann,63,63
Firat Sucsuz,61,71
Justin Gerlach,63,64
Raphael Koczor,63,64
Davud Tuma,61,68
Dominik Bock,60,65
Niclas Erlbeck,61,65
Florian Dietz,57,74
Timo MauerL,58,68
Justin Schau,49,67
Matthias Kühne,62,62
Maximilian Schlegel,58,68
Stefan Schmidt,52,64
Wojciech Sadlowski,51,59
Valentin Reitstetter,52,65
