NAME,OVR,POT
Drake Callender,64,70
DeAndre Yedlin,70,70
Sergiy Kryvtsov,74,74
Aimé Mabika,61,68
Franco Negri,71,72
Gregore,73,73
Jean Mota,71,71
Ariel Lassiter,64,64
Robert Taylor,66,66
Pozuelo,79,79
Josef Martínez,77,77
Nicolás Stefanelli,69,69
Rodolfo Pizarro,69,69
Kieran Gibbs,67,67
Christopher McVey,64,69
Nick Marsman,67,67
Corentin Jean,71,72
Leonardo Campana,68,75
Victor Ulloa,63,63
Robbie Robinson,64,70
Noah Allen,56,75
Ryan Sailor,59,66
Jake LaCava,57,67
Bryce Duke,64,76
CJ dos Santos,54,65
Modesto Méndez,54,61
Jake La Cava,53,63
Edison Azcona,56,74
Ian Fray,56,73
Harvey Neville,55,69
