NAME,OVR,POT
Nikita ContiniL,64,72
Mauro Coppolaro,66,75
Michele Pellizzer,66,66
Marco Chiosa,67,70
Marco Sala,65,81
Luca MazzitelliL,71,76
Andrea Paolucci,67,67
Andrea Settembrini,69,69
Andrea Schenetti,72,72
Giuseppe De Luca,66,66
Alejandro RodríguezL,70,70
Manuel De LucaL,64,74
Jacopo DeziL,72,72
Luca Nizzetto,64,64
Fabrizio Poli,65,65
Andrea ZaccagnoL,64,75
Claudio Morra,65,69
Filippo De Col,66,68
Michele Currarino,61,61
Carlo Crialese,60,61
Matteo Mancosu,64,64
Moutir ChajiaL,62,72
Marco Toscano,62,74
Krisztián Adorján,62,63
Andrea Paroni,62,62
Marco Crimi,65,65
Daniele Borra,58,66
