NAME,OVR,POT
Adam Bartlett,59,66
Ryan Green,57,57
Stefan Stam,60,60
Michael Townsend,58,59
Benoît Dalibard,54,64
Joe Colbeck,56,64
Will Evans,54,60
Harry Pell,54,68
Nicky Featherstone,61,67
Yoann Arquin,56,59
Delroy Facey,59,59
David CornellL,55,68
Joe Heath,56,60
Sam Clucas,51,59
Tom BarkhuizenL,58,67
Nathan Elder,56,59
Simon Clist,57,57
Richard PeniketL,56,75
Daniel Williams,53,53
Rob Purdie,56,61
Kenny Lunt,58,58
Ben Purkiss,53,58
Lyle TaylorL,55,60
Dan Hanford,54,61
Nathan Perkins,45,54
Joe Tumelty,49,58
Russell Hoult,52,52
Kern Miller,56,69
