NAME,OVR,POT
Marcos Díaz,78,78
Carlos Araujo,69,69
Saúl Salcedo,66,73
Martín Nervo,74,77
Pablo Álvarez,70,70
Adrián Calello,64,64
Israel DamonteL,71,71
Ignacio Pussetto,72,83
Nicolás SilvaL,73,73
Diego Mendoza,64,69
Andrés Chávez,74,75
Nazareno SolísL,66,71
Mauro Bogado,68,68
Lucas VillalbaL,69,74
Carlos Matheu,68,68
Manuel García,70,70
Ricardo NoirL,71,71
Fernando Coniglio,64,67
Joaquín Mendive,50,55
Norberto Briasco,63,74
Federico Mancinelli,70,70
Christian ChiminoL,68,68
Patricio Toranzo,72,72
Matías Juárez,57,66
Fernando Cosciuc,57,73
Juan Pablo Vivas,59,66
