NAME,OVR,POT
Vladimir Gabulov,82,85
Marcin Kowalczyk,69,75
Denis Kolodin,78,83
Leandro Fernández,73,77
Vladimir Granat,68,77
Kirill Kombarov,74,82
Dmitriy Khokhlov,76,79
Dmitriy Kombarov,75,84
Luke Wilkshire,79,86
Luís Aguiar,76,82
Alexandr Kerzhakov,80,90
Jovan Tanasijević,69,76
Anton Shunin,71,86
Alexandr Denisov,60,71
Adrian Ropotan,72,75
Alexandr Kokorin,72,86
Ruslan Pimenov,65,67
Zidrunas Karcemarskas,67,70
Alexandr Dimidko,66,75
Tzvetan Genkov,68,81
Fedor Smolov,63,74
Alexandr Lobkov,55,62
Denis Skepskiy,57,61
Roman Panin,58,67
Artur Yusupov,58,69
Sergey Terekhov,53,60
Viktor Svezhov,58,71
Irakliy Logua,49,63
Vladimir Rykhovskiy,42,66
Nail Zamaliev,48,62
