NAME,OVR,POT
Peter Cherrie,58,58
Sean Gannon,56,61
Brian Gartland,58,59
Andrew Boyle,59,63
Dane Massey,57,60
Christopher Shields,59,63
Richard Towell,64,70
Darren Meenan,58,60
Daryl Horgan,58,65
Kurtis Byrne,58,64
Patrick Hoban,60,68
Gabriel Sava,56,60
John Mountney,56,59
Ruaidhri Higgins,57,57
Mark Griffin,55,63
Mark Rossiter,57,57
Donal McDermott,56,61
David McMillan,57,60
Stephen O'Donnell,58,58
Keith Ward,57,60
Simon Kelly,53,53
Conor McDonald,49,57
Manuel Kaguako,49,58
Ciaran O'Connor,47,53
