NAME,OVR,POT
Adrián Ortolá,70,75
Luis Pérez,70,75
Nikola Šipčić,68,75
Alberto,70,73
Alex Muñoz,69,75
Luis Milla,74,80
Aitor Sanz,71,71
Suso Santana,70,70
Nahuel Leiva,70,77
JoseluL,70,70
Dani GómezL,70,80
Álex Bermejo,69,80
Javi Alonso,66,77
Carlos Ruiz,68,68
Shaquell Moore,68,73
Daniel Hernández,69,69
Ramón MiérezL,68,76
Borja Lasso,71,74
Lluis LópezL,69,79
Undabarrena,68,74
Javi MuñozL,69,74
Jorge Padilla,64,80
LasureL,67,70
Elliot,65,79
Isma López,66,66
Róbert MazáňL,66,69
Jeremy,62,76
Borja Llarena,62,74
Álex Cruz,61,73
Otaño,62,69
