NAME,OVR,POT
Ryan Coulter,51,52
James Mulhall,54,64
Pat Flynn,59,59
Yann MVita,52,60
Conor Powell,55,55
Philip Gannon,52,64
Don Cowan,55,57
Kealan Dillon,55,63
Kevin O'Connor,57,57
Peter McGlynn,56,56
Eddie Dsane,49,65
David O'Sullivan,55,55
Gaius Makouta,49,61
Rhys Gorman,54,59
Tristan Noack-Hofmann,49,70
Paul Skinner,53,54
Karl Chambers,47,60
Kaleem Simon,53,62
Josh O'Hanlon,56,69
Noel Haverty,55,56
Lee Duffy,54,59
Mark Hughes,53,54
John McKeown,51,60
Keith Beirne,50,58
Ciaran McGuinness,49,63
