NAME,OVR,POT
Marko Maroši,68,68
Taylor MooreL,65,68
Matthew Pennington,66,68
Chey Dunkley,67,67
Tom Flanagan,66,66
Jordan Shipley,66,70
Carl WinchesterL,65,65
Luke Leahy,67,67
Tom Bayliss,66,71
Robert StreetL,60,70
Christian SaydeeL,63,73
Rekeil Pyke,58,61
Killian PhillipsL,58,72
Elliott Bennett,66,66
Josh Bailey,52,63
Harry Burgoyne,60,63
Ryan Bowman,62,62
Tom Bloxham,61,77
Declan Hutchings,52,64
Josh Barlow,51,68
Kade Craig,52,63
Jaden Bevan,55,64
Xander Parke,52,69
Daniel Udoh,66,68
George Nurse,65,72
