NAME,OVR,POT
Robin Himmelmann,70,71
Jan-Philipp Kalla,65,65
Lasse Sobiech,72,74
Philipp Ziereis,68,73
Daniel Buballa,67,69
Bernd Nehrig,68,68
Marc Rzatkowski,70,72
Ryo Miyaichi,69,75
Sebastian Maier,66,73
Christopher Buchtmann,68,73
Lennart Thy,69,73
Waldemar Sobota,70,70
Enis Alushi,68,68
Sören Gonther,68,68
Marc Hornschuh,66,69
Philipp Heerwagen,63,63
Fabrice-Jean Picault,63,67
Jeremy Dudziak,66,76
Kyoung Rok Choi,62,71
Okan Adil Kurt,58,66
John Verhoek,67,68
Joël Keller,56,65
Davidson Eden,66,66
Andrej Startsev,60,68
Yannick Deichmann,59,67
Maurice Litka,55,68
Dennis Rosin,54,67
Svend Brodersen,53,66
