NAME,OVR,POT
Silvio Proto,69,79
Geoffray Toyes,61,75
Olivier Guilmot,58,74
Yannick Zambernardi,59,80
Michael Klukowski,66,76
Mohamed Fadel Brahami,62,80
Mathieu Assou-Ekotto,62,72
Gunter Van Handenhoven,67,77
Mario Espartero,62,77
Mickaël Murcy,64,74
Manasseh Ishiaku,64,75
Yannick Vervalle,63,79
George Blay,62,72
Michaël Cordier,57,70
Marc Clamy,50,69
Rafik Zoheir Djebbour,63,77
Daniel Camus,64,78
Rachid Belabed,64,81
Rogerio,60,70
Peter Osaze Odemwingie,69,81
Benoît Daniel,57,76
Quantin Durieux,55,66
Rony Baynon,55,71
Julien Pinelli,51,75
Yessine Hasni,53,71
