NAME,OVR,POT
Giorgi Makaridze,75,75
Iván Balliu,73,73
Nikola Maraš,70,77
Jorge CuencaL,68,81
AkiemeL,69,78
Samú CostaL,68,80
Manu MorlanesL,72,81
Aketxe,71,71
Lazo,73,76
Lucas Robertone,76,83
Umar Sadiq,74,80
Corpas,73,73
Álex Centelles,74,84
IvanildoL,73,78
Aitor Buñuel,70,78
Fernando,72,72
Juan Villar,71,71
Fran VillalbaL,71,80
De La Hoz,69,69
Radosav Petrović,72,72
João CarvalhoL,72,79
Guilherme SchettineL,68,73
Jordi Escobar,65,79
Largie Ramazani,65,81
Chumi,64,77
Juan Manuel Gutiérrez,63,76
Dani Albiar,60,72
Lluis Tarrés,53,66
