NAME,OVR,POT
Cirilo Saucedo,74,69
Jorge Iván Estrada,70,61
Andrés Felipe Orozco,71,62
Leonardo Tambussi,64,60
Héctor López,73,62
Jaime Ruíz,70,58
Hugo García,67,61
Patricio Ormazábal,72,65
Christian Patiño,67,65
Pablo Facundo Bonvin,68,67
W. Sebastián Abreu,80,67
Carlos Hurtado,65,62
Jonathan Fabbro,69,61
José Guadalupe Castañeda,65,59
Gustavo Sedano,62,56
Edson Luis Zwaricz,65,61
Jair Vázquez,60,54
José Guadalupe Franco,57,50
Gabriel Ángel López Venegas,58,50
Bernardo Sáinz,59,54
Marco Antonio Mendoza,63,56
Lorenzo A. Ramírez,59,50
