NAME,OVR,POT
Ertaç Özbir,71,71
Jonas Svensson,77,77
Mert ÇetinL,70,74
Semih Güler,66,67
Kévin Rodrigues,75,75
Benjamin Stambouli,73,73
Badou Ndiaye,73,73
Babajide David Akintola,69,69
Henry Onyekuru,73,75
Emre Akbaba,72,72
Younès Belhanda,74,74
Fredrik Gulbrandsen,72,72
Cherif NdiayeL,69,69
Gökhan İnler,71,71
Simon Deli,73,73
Goran Karačić,67,71
Yusuf Sarı,70,73
Birkir Bjarnason,67,67
Erhun Öztümer,67,67
Abdurrahim Dursun,64,68
Yusuf Erdoğan,69,69
Gökhan Töre,68,68
İsmail Çokçalış,61,70
Jovan Manev,65,73
Vedat Karakuş,60,66
Giorgi Khabuliani,59,75
Samuel Nongoh,60,73
Arda Okan Kurtulan,61,73
Salih Kavrazlı,59,68
Mustafa Kapı,60,71
