NAME,OVR,POT
Cristiano,68,68
Alexandru Mățel,64,64
Ousmane Viera,63,63
Ionuț Stoica,63,63
Raul Opruț,63,72
Bright Addae,64,64
Răzvan Dâlbea,63,63
MayoralL,68,73
Petrișor Petrescu,65,65
Aias Aosman,65,67
Andrei Sîntean,60,73
Dražen Bagarić,60,60
Claudiu Belu-Iordache,64,64
Patricio Matricardi,63,66
Alexandru Voda,62,69
Ionuț Pop,56,64
Yazalde,64,64
Billal Sebaihi,61,61
Lucian BuzanL,60,71
Adrian Scarlatache,61,61
Romário Pires,63,63
Ionuț RusL,55,66
Călin Popescu,57,69
Stanley Elbers,61,61
Ante Aralica,59,63
Baba Alhassan,55,66
Goran Karanović,60,60
