NAME,OVR,POT
Kim Seung Gyu,73,82
Lee Yong,64,68
Yoo Joon Soo,52,55
Kim Chi Gon,62,62
Lee Jae Won,60,60
Tartá,67,72
Seo Yong Deok,60,66
Ha Sung Min,61,64
Ko Chang Hyun,64,64
Kim Shin Wook,73,75
Filip Kasalica,61,65
Lee Hui Sung,54,58
Han Jae Woong,61,61
Kim Young Sam,59,59
Son Jae Young,47,51
Kim Sun Min,60,63
Kim Sung Hwan,65,70
Baek Ji HoonL,61,61
Yang Dong Hyen,64,64
Wander,64,65
Kim Min Kyun,63,66
Park Dong Hyuk,61,61
Kim Kun Houn,59,59
Jeong Dong Ho,58,65
Ahn Jin Bum,55,64
Kim Hak Chan,55,62
Park Tae Youn,54,62
Kim Hun Sung,54,62
