NAME,OVR,POT
Luca Capecchi,61,66
Matteo Centurioni,62,62
Matteo Pivotto,65,67
Fabrizio Anzalone,59,66
Nicola Pizzolla,57,62
Gianpaolo Calzi,60,63
Machado Toledo,70,75
Renato Olive,55,79
Gianluca Fasano,57,64
Vincenzo Chianese,62,73
Davide Succi,63,67
Paolo Sciaccaluga,52,62
Davide Nicola,54,68
Ilario Aloe,61,73
Mohamed Fofana,60,67
Stefano Pardini,50,54
Francesco La Rosa,67,69
Francesco Virdis,65,67
Francesco Cosenza,49,68
Gian Maria Rossi,51,54
Luca Liverani,53,63
Fabio Buscaroli,55,66
Stefano Ferrario,60,68
