NAME,OVR,POT
Gaspar Servio,65,68
Victor Dávalos,62,62
Jhohan Romaña,62,77
Javier Báez,67,67
Guillermo Benítez,61,64
Rodrigo Fernández,66,73
Rodney Redes,67,83
Ángel Benítez,65,70
Jorge Morel,69,82
Edgar Benítez,67,67
Raúl Bobadilla,71,71
Fernando Fernández,68,68
Fernando Barrientos,69,69
Walter Clar,65,70
Miguel Ángel Benítez,64,75
Jorge Bava,64,64
José Florentín,63,69
Rolando García Guerreño,71,71
Hernán Lopes,64,65
Nicolás Maná,68,69
Bautista Merlini,68,72
Aldo Pérez,60,75
Estiven Pérez,57,68
Roberto Fernández,62,75
Milton Maciel,58,73
Devis Vásquez,55,68
Alexis Villalva,57,65
Alejandro Samudio,58,68
Iván Ramírez,65,71
