NAME,OVR,POT
Cantero,70,75
Campabadal,66,66
Frederico VenâncioL,73,75
Diego AlendeL,64,74
Luis Ruiz,65,65
Xavi Torres,70,70
Cristian Herrera,68,68
Juanpe,64,69
Moctar Sidi El HacenL,68,77
Hugo Rama,66,72
Manu Barreiro,68,68
Pita,69,69
José Luis RodríguezL,64,76
Canella,65,65
Marcelo Djaló,65,68
Varo,64,67
Carrillo,65,66
Gerard Valentín,70,70
Seoane,68,68
Arvin AppiahL,64,82
Chris RamosL,65,71
Iriome,64,64
Borja Domínguez,63,63
Fran Vieites,64,73
Manuel Morais,62,68
Pedro López,62,69
Quindimil,61,70
Antón Escobar,61,69
Ángel Fraga,57,63
Dani Vidal,56,68
