NAME,OVR,POT
Eiji Kawashima,69,72
Kris De Wree,63,63
Karim Saïdi,68,68
Boban Grnčarov,66,66
Siboniso Gaxa,64,65
Thomas Wils,62,69
Milos Maric,70,70
Daylon Claasen,64,71
Mohamed El-Gabbas,64,66
Wesley Sonck,69,69
Soufiane Bidaoui,64,71
Nathan Goris,52,62
Frédéric Frans,62,67
Gonzague Vandooren,64,64
Joeri Dequevy,64,67
Yasser Hussain,64,64
Flávio,67,67
Stein Huysegems,65,65
Matz Sels,52,64
Rahim Ayew,62,66
Alexander Mathisen,63,65
Lance Davids,62,64
Jason Adesanya,51,65
Noël Nyason,51,69
Kenny Thompson,66,67
Geoffry Hairemans,62,70
Glenn Claes,51,64
Mattia Notari,62,62
