NAME,OVR,POT
Prabhsukhan Gill,58,66
Harmanjot Khabra,60,60
Hormipam Ruivah,58,68
Marko Lešković,68,68
Jessel Carneiro,58,58
Rahul KP,57,66
Jeakson Singh,60,70
Ivan Kaliuzhnyi,66,71
Sahal Abdul Samad,62,65
Adrián Luna,68,68
Dimitris Diamantakos,68,68
Saurav Mandal,54,66
Víctor Mongil,63,63
Nishu Kumar,59,64
Bijoy Varghese,50,60
Karanjit Singh,52,52
Apostolos Giannou,64,64
Bryce Miranda,54,62
Bidyashagar SinghL,54,58
Ayush Adhikari,53,64
Sachin Suresh,50,61
Sandeep Singh,57,58
Muheet Shabir Khan,48,61
Danish Farooq,55,57
Nihal Sudeesh,51,61
Vibin Mohanan,51,67
