NAME,OVR,POT
Evgeniy Pomazan,69,74
Benoît Angbwa,71,71
João Carlos,73,75
Ali Gadzhibekov,67,71
Rasim Tagirbekov,68,73
Jucilei,74,80
Odil Ahmedov,74,79
Alexey Ivanov,68,68
Yuriy Zhirkov,81,82
Mbark Boussoufa,82,84
Samuel Eto'o,87,87
Vladimir Gabulov,77,81
Kamil Agalarov,67,71
Shamil Lakhiyalov,69,69
Alexandr Prudnikov,67,73
Jan Holenda,68,73
Makhach Gadzhiev,65,71
Mehdi Carcela-Gonzalez,74,80
Roberto Carlos,79,79
Arseniy Logashov,56,68
Oleg Shatov,64,85
Alexey Igonin,66,66
Sharif Muhammad,55,61
Ilya Kukharchuk,57,69
Alexandr Makarov,65,67
Georgiy Iluridze,60,70
Anvar Ibrahimgadzhiev,50,65
Magomed Mirzabekov,56,66
Murad Kurbanov,51,65
Shamil Mirzaev,58,69
