NAME,OVR,POT
Edixson González,61,62
Nelson Hernández,61,62
Anthonys Matos,57,62
Adrián Martínez,61,65
José Luis Granados,66,66
Édgar Jiménez,62,62
Francisco Pol Hurtado,65,65
Argenis Gómez,66,66
Brayan Hurtado,63,80
Mynor Escoe,63,63
Richard Blanco,65,65
Darwin Gómez,61,61
Yackson Rivas,55,75
Michael Covea,66,67
Karim Saab,54,67
Edgar Pérez,55,55
Gustavo Páez,64,64
Ely Valderrey,60,60
Arnold López,58,62
Christian Gómez,54,64
Julio Machado,59,59
Ángel Faría,63,63
Josmar Zambrano,62,62
Luis Vergara,62,62
Alan Liebeskind,61,61
