NAME,OVR,POT
Theo Sander,61,76
Kasper Jørgensen,67,75
Rasmus Thelander,70,70
Lars Kramer,67,72
Andreas Poulsen,65,73
Malthe Højholt,67,75
Pedro Ferreira,69,74
Iver Fossum,71,74
Allan Sousa,69,70
Nicklas Helenius,69,69
Lucas Andersen,71,71
Younes Bakiz,66,72
Oliver Ross,60,76
Kristoffer Pallesen,67,67
Daniel Granli,67,69
Nico MantlL,69,74
Louka Prip,70,73
Anosike Ementa,61,73
Marco Ramkilde,59,66
Anders Hagelskjær,67,71
Jakob Ahlmann,66,66
Kilian LudewigL,64,71
Jeppe Pedersen,56,68
Anders Noshe,54,71
Fisnik Isaki,56,69
Sebastian Otoa,55,69
Daniel Veiby Held,53,71
Josip Posavec,68,72
