NAME,OVR,POT
Andreas Lindberg,51,58
Billy Berntsson,52,56
Erkan Saglik,54,68
Sverrir Garðarsson,63,70
Nuri Mustafi,58,68
Tobias Eriksson,58,58
Stefan Ålander,58,58
Robert Mambo-Mumba,62,67
Ari Skúlason,58,66
Johan Patriksson,60,64
Hannes Sigurdsson,64,68
Fredrik Sundfors,53,62
Arash Bayat,55,62
Christian Söderberg,49,60
Kali Ongala,55,59
Akombo Ukeyima,56,57
Magnus Powell,59,65
Joel Cedergren,60,66
Benny Mattsson,54,56
Abubaker Tabula,49,54
Anton Andersson,42,65
Linus Hallenius,58,80
Caio,52,64
Dori,51,63
