NAME,OVR,POT
Munir,72,72
Strahil Popov,68,68
Jean-Claude Billong,67,69
Pablo SantosL,74,75
Alexandros KatranisL,66,75
Rayane Aabid,69,69
Rúben Ribeiro,72,72
Adama Traoré,72,76
Babajide David AkintolaL,70,73
Mame Diouf,71,71
Aaron Boupendza,73,78
Isaac Sackey,69,72
Youssouf KonéL,71,75
Burak Can Çamoğlu,65,70
Yusuf Abdioğlu,63,63
Akın Alkan,57,57
Mohammed Kamara,64,73
Selim Ilgaz,64,67
Abdurrahman Canlı,63,69
Muhammed Mert,63,65
Mesut Çaytemel,65,65
Ekrem Kılıçarslan,56,63
Soner Örnek,60,60
Joseph Akomadi,62,71
