NAME,OVR,POT
Alex Calderoni,73,76
Vlado Smit,55,57
Riccardo Gissi,52,54
William Viali,79,79
Giuseppe Scurto,75,79
Gianni Bismark Guigou,74,80
Nicolas Amodio,46,68
Gionata Mingozzi,68,88
Massimiliano Scaglia,68,73
Joao Batista Inacio Pia',68,78
Paulo Vitor Barreto,77,83
Alex Cordaz,46,55
Andrea Russotto,46,56
Dino Fava,72,73
Daniele Quadrini,64,63
Daniel Maa Boumsong,57,76
Luigi Cristiano Beghetto,55,70
Dario Baccin,62,62
Alessandro Dal Canto,62,69
Federico Piovaccari,65,67
Divine Fonjock,49,87
Leonardo Bonucci,47,52
Dario Venitucci,38,44
