NAME,OVR,POT
Cătălin Căbuz,67,72
Tiberiu Căpușă,65,70
Orozco,61,66
Daniel Celea,65,67
Adrian Ioniță,61,66
Modestas Vorobjovas,64,67
Rassambek Akhmatov,62,65
Andrei Șerban,63,70
Cristian Neguț,67,67
Nasser Chamed,64,64
Daniel Popa,65,66
Marco Dulca,66,73
Denis Dumitrașcu,63,63
Deian Boldor,64,66
Cornel Dinu,63,63
Dinu Moldovan,63,63
Godberg Cooper,58,63
Doru Popadiuc,65,65
Mihai Eșanu,62,69
Ovidiu PerianuL,63,74
Jérémy Corinus,59,64
Sergej Grubač,60,67
Andreas Mihaiu,62,67
Sergiu BușL,64,64
Cosmin Atanase,59,69
Iulian Zamfir,51,68
Alexandru Jipa,53,62
Alexandru Petre,51,65
