NAME,OVR,POT
Przemysław Tytoń,75,75
Damián Suárez,73,77
Enzo Roco,73,79
Lombán,71,72
Cisma,71,71
Mosquera,74,75
Mario Pašalić,70,80
Víctor Rodríguez,75,79
Aarón,70,75
Fayçal Fajr,73,78
Jonathas,75,78
Adrián González,72,75
Rodrigues,70,72
Pelegrín,73,73
Nacho Porcar,57,64
Manu Herrera,74,74
Cristian Herrera,70,77
Corominas,72,72
José Ángel,67,73
Samu,60,67
Álvaro,67,73
Mario Arqués,55,63
Gálvez,61,68
Peral,56,63
Moha,56,66
Sergi Guilló,61,69
Michael Anaba,60,66
Tobias Christensen,52,66
Chiri,59,66
Pol Freixanet,60,65
