NAME,OVR,POT
Abdullah Alsdairy,65,68
Sultan Al Beshi,64,67
Majed Al Marshadi,64,64
Abdullah Al Zori,64,67
Yasir Al Shahrani,67,75
Gustavo Bolívar,69,71
Salman Al Faraj,69,75
Salem Al Dossari,73,77
Nawaf Al Abed,71,76
Yasser Al Qahtani,75,75
Wesley,73,73
Fahad Al Shammari,54,54
Mohammed Massad,65,65
Yahya Al Muslem,60,60
Mohammed Al Qarni,64,66
Mohammed Al Shalhoub,73,73
Abdulaziz Al Dosari,67,74
Yoo Byung Soo,69,72
Ibrahim Zaid,51,61
Mohammed Nami,60,60
Abdulatif Al Ghannam,60,60
Hasan Khairat,59,61
Fahad Al Johani,56,60
Abdulaziz Al Azmi,56,63
Rıdhwan Al Mousa,54,57
Sulaiman Al Abdullah,53,58
Mohammed Qasem,53,63
Abdullah Ateef,47,57
Mobark Al Bishi,51,57
Bandar Al Bishi,49,60
