NAME,OVR,POT
Norman Quindt,65,68
Florian Riedel,62,62
Fynn Arkenberg,63,65
Tobias Fölster,63,65
Niklas Teichgräber,63,66
Oliver DaedlowL,62,69
Bingham Jaeschke,62,62
Julius Langfeld,60,61
Fynn Lakenmacher,62,67
Vico Meien,60,66
Niklas Tasky,62,62
Nils Piwernetz,62,69
Tobias Stirl,59,67
Noah Plume,62,66
Linus Meyer,62,62
Jonas Sonnenberg,59,60
Julian Rufidis,59,65
Erik Henschel,59,64
Deniz Cicek,62,62
Julius Düker,62,63
Alexander Dlugaiczyk,58,58
Ilir Qela,57,64
Torben Engelking,61,64
Marco Schleef,60,66
