NAME,OVR,POT
Quentin Beunardeau,69,73
Jaílson,68,68
Oumar Diakhité,66,71
Adam Dźwigała,66,72
Ricardo Mangas,66,76
Cláudio Falcão,73,77
Estrela,65,74
Zidane Banjaqui,67,77
Arthur Yamga,65,72
Mehrdad Mohammadi,72,75
Welinton Júnior,69,69
Luiz Fernando,65,73
Reko Silva,64,74
Adi Mehremić,68,70
Bruninho,65,68
Fábio,64,65
Marius MouandilmadjiL,67,77
Rúben Macedo,65,71
Mato Miloš,67,70
Raphael Aflalo,64,72
Afonso Figueiredo,69,70
Hélder Baldé,65,72
Andrej Šimunec,65,68
BuatuL,67,71
Peu,65,66
Bruno Morais,63,70
Abdoulaye Diallo,65,71
Rúben OliveiraL,66,71
Aaron Tshibola,66,70
De ErjiaduoL,65,72
