NAME,OVR,POT
Dimitar Ivankov,76,80
Emrah Kiraz,55,68
Ömer Erdoğan,69,73
Jose Leandro Gomes,64,77
Yenal Tuncer,60,65
Veli Acar,55,64
Giani Stelian Kirita,68,73
Yusuf Şimşek,71,76
Maksim Romashenko,67,72
Marcelinho,68,77
Gökhan Güleç,71,79
Mustafa Sarp,56,65
Yavuz Eraydın,56,66
Adriano Magrão,68,74
Larry Yanez Zuniga,61,67
Ronald Gutiérrez,58,64
Ibrahim Öztürk,62,68
Eren Albayrak,64,76
Bekir Ozan Has,55,68
Mustafa Keçeli,67,75
Sercan Yıldırım,59,74
Halil Zeybek,62,70
Volkan Şen,64,70
İsmail Özgür Göktaş,58,75
Serdar Aziz,57,75
