NAME,OVR,POT
Koki Otani,64,65
Kisho Yano,61,61
Shun Obu,64,67
Song Ju Hun,64,71
Naoki Kawaguchi,56,62
Romero Frank,56,56
Masaru Kato,61,61
Roni,62,68
Sho Naruoka,55,55
Yuta Ito,57,61
Douglas Tanque,64,68
Atsushi Kawata,60,62
Yoshizumi OgawaL,60,60
Seitaro Tomisawa,60,60
Takumi Hasegawa,52,72
Tatsuya Morita,64,66
Tatsuya Tanaka,60,60
Takanori Maeno,51,51
Fumiya Hayakawa,59,62
Goson Sakai,50,61
Noriyoshi Sakai,57,60
Go Hayama,53,57
Teruki Hara,56,70
Junto Taguchi,48,62
Yuto Horigome,55,63
Shunsuke Mori,55,63
