NAME,OVR,POT
Nelson Ramos,68,68
Lewis Ochoa,67,67
Oswaldo Henríquez,67,69
Andrés CadavidL,68,68
Alex Díaz,67,71
Juan Ortiz,64,67
Fabián Vargas,68,68
Javier Reina,66,68
Máyer Candelo,72,72
Jonathan Agudelo,65,73
Fernando UribeL,69,71
Luis Delgado,71,71
Dahwling Leudo,65,69
Andy Polo,64,75
Anderson PlataL,61,68
Luis Mosquera,66,69
Rafael Robayo,71,71
Román Torres,69,69
Dayro Moreno,76,76
Omar Vásquez,68,71
Yuber Asprilla,66,73
Daniel Torres,63,69
Leonard Vásquez,62,62
Jefferson Herrera,61,68
Cristian Alarcón,56,64
Mateo Mendoza,54,66
Carlos Padilla,52,60
Brayan Silva,50,70
