NAME,OVR,POT
Santamaría,69,69
Unai Medina,68,68
Álex Pérez,67,67
Bobadilla,66,73
Iago LópezL,66,76
Errasti,67,67
Andy,70,70
Paulino,67,75
Iñaki Sáenz,68,68
Nano MesaL,68,70
Olaetxea,67,67
Dani Pacheco,69,69
Jaime Sierra,65,73
Gorka Pérez,66,71
Andoni López,66,70
Rubén Miño,67,67
Leonardo RuizL,70,74
Roni,67,67
Dani Giménez,69,69
Ander Vitoria,66,66
Ousama Siddiki,65,73
Rubén Martínez,65,65
ClementeL,65,76
Mateusz BoguszL,65,81
Zelu,64,67
Sergio García,63,73
Damián Ezequiel Petcoff,64,64
Christian Konan,62,71
Víctor Martínez,60,69
Lapeña,60,70
