NAME,OVR,POT
Maarten Stekelenburg,75,75
Noussair Mazraoui,82,86
Jurriën Timber,79,88
Lisandro Martínez,80,85
Daley Blind,81,81
Edson Arezo,79,84
Steven Berghuis,82,82
Ryan Gravenberch,78,90
Antony,82,89
Sébastien Haller,82,82
Dušan Tadić,84,84
Mohammed Kudus,76,84
Nicolás Tagliafico,81,81
Perr Schuurs,74,83
Devyne Rensch,73,84
André Onana,82,85
Brian BrobbeyL,72,82
Davy Klaassen,78,78
Selva Esser Labyad,74,74
Mohamed Ihattaren,73,83
Kenneth Taylor,71,84
Danilo,70,76
Mohamed Daramy,69,81
Jay Gorter,69,83
Przemysław Tytoń,67,67
Remko Pasveer,76,76
Sean Klaiber,73,73
